time   required_computation      processed_computation     high_level_computation access_server_computation  level_2_computation    level_3_computation    efficiency      changing_factor
64     216528667654              120000000000              0                      120000000000           0                      0                      0.554199        0.013160       
65     215811944707              120000000000              0                      120000000000           0                      0                      0.556040        0.013350       
66     215105350575              120000000000              0                      120000000000           0                      0                      0.557866        0.013540       
67     214408602960              120000000000              0                      120000000000           0                      0                      0.559679        0.013730       
68     213721431204              120000000000              0                      120000000000           0                      0                      0.561479        0.013920       
69     213043575656              120000000000              0                      120000000000           0                      0                      0.563265        0.014110       
70     212374787086              120000000000              0                      120000000000           0                      0                      0.565039        0.014300       
71     211714826132              120000000000              0                      120000000000           0                      0                      0.566800        0.014490       
72     211063462790              120000000000              0                      120000000000           0                      0                      0.568549        0.014680       
73     210420475926              120000000000              0                      120000000000           0                      0                      0.570287        0.014870       
74     209785652831              120000000000              0                      120000000000           0                      0                      0.572012        0.015060       
75     209158788796              120000000000              0                      120000000000           0                      0                      0.573727        0.015250       
76     208539686719              120000000000              0                      120000000000           0                      0                      0.575430        0.015440       
77     207928156727              120000000000              0                      120000000000           0                      0                      0.577122        0.015630       
78     207324015832              120000000000              0                      120000000000           0                      0                      0.578804        0.015820       
79     206727087599              120000000000              0                      120000000000           0                      0                      0.580475        0.016010       
80     206137201837              120000000000              0                      120000000000           0                      0                      0.582137        0.016200       
81     205554194311              120000000000              0                      120000000000           0                      0                      0.583788        0.016390       
82     204977906464              120000000000              0                      120000000000           0                      0                      0.585429        0.016580       
83     204408185157              120000000000              0                      120000000000           0                      0                      0.587061        0.016770       
84     203844882431              120000000000              0                      120000000000           0                      0                      0.588683        0.016960       
85     203287855269              120000000000              0                      120000000000           0                      0                      0.590296        0.017150       
86     202736965381              120000000000              0                      120000000000           0                      0                      0.591900        0.017340       
87     202192079002              120000000000              0                      120000000000           0                      0                      0.593495        0.017530       
88     201653066690              120000000000              0                      120000000000           0                      0                      0.595081        0.017720       
89     201119803145              120000000000              0                      120000000000           0                      0                      0.596659        0.017910       
90     200592167036              120000000000              0                      120000000000           0                      0                      0.598229        0.018100       
91     200070040829              120000000000              0                      120000000000           0                      0                      0.599790        0.018290       
92     199553310638              120000000000              0                      120000000000           0                      0                      0.601343        0.018480       
93     199041866071              120000000000              0                      120000000000           0                      0                      0.602888        0.018670       
94     198535600089              120000000000              0                      120000000000           0                      0                      0.604426        0.018860       
95     198034408870              120000000000              0                      120000000000           0                      0                      0.605955        0.019050       
96     197538191687              120000000000              0                      120000000000           0                      0                      0.607477        0.019240       
97     197046850780              120000000000              0                      120000000000           0                      0                      0.608992        0.019430       
98     196560291242              120000000000              0                      120000000000           0                      0                      0.610500        0.019620       
99     196078420914              120000000000              0                      120000000000           0                      0                      0.612000        0.019810       
100    195601150271              120000000000              0                      120000000000           0                      0                      0.613493        0.020000       
